filename,species,source,origin_label,license,original_ref
local_Frog_33.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_33.wav
local_Frog_4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_4.wav
local_Frog_40.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_40.wav
local_Frog_42.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_42.wav
local_Frog_43.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_43.wav
local_Frog_44.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_44.wav
local_Frog_45.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_45.wav
local_Frog_46.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_46.wav
local_Frog_5.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_5.wav
local_Frog_50.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_50.wav
local_kurbaga_10.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_10.wav
local_kurbaga_11.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_11.wav
local_kurbaga_12.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_12.wav
local_kurbaga_13.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_13.wav
local_kurbaga_20.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_20.wav
local_kurbaga_22.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_22.wav
local_kurbaga_23.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_23.wav
local_kurbaga_28.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_28.wav
local_kurbaga_3.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_3.wav
local_kurbaga_30.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_30.wav
local_kurbaga_34.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_34.wav
local_kurbaga_35.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_kurbaga_35.wav
dynamicsuperb_private_sheep_1-121951-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_1-121951-A-8.wav
dynamicsuperb_private_sheep_1-49409-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_1-49409-A-8.wav
dynamicsuperb_private_sheep_1-88574-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_1-88574-A-8.wav
dynamicsuperb_private_sheep_2-110614-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_2-110614-B-8.wav
dynamicsuperb_private_sheep_2-119161-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_2-119161-B-8.wav
dynamicsuperb_private_sheep_2-182508-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_2-182508-B-8.wav
dynamicsuperb_private_sheep_2-196688-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_2-196688-A-8.wav
dynamicsuperb_private_sheep_3-140199-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_3-140199-A-8.wav
dynamicsuperb_private_sheep_3-140199-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_3-140199-B-8.wav
dynamicsuperb_private_sheep_3-197408-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_3-197408-C-8.wav
dynamicsuperb_private_sheep_3-20861-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_3-20861-A-8.wav
dynamicsuperb_private_sheep_4-188703-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_4-188703-A-8.wav
dynamicsuperb_private_sheep_4-188703-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_4-188703-B-8.wav
dynamicsuperb_private_sheep_4-188703-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_4-188703-C-8.wav
dynamicsuperb_private_sheep_4-188703-D-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_4-188703-D-8.wav
dynamicsuperb_private_sheep_4-196672-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_4-196672-A-8.wav
dynamicsuperb_private_sheep_5-198891-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_5-198891-A-8.wav
dynamicsuperb_private_sheep_5-198891-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_5-198891-B-8.wav
dynamicsuperb_private_sheep_5-198891-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_5-198891-C-8.wav
dynamicsuperb_private_sheep_5-198891-D-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_5-198891-D-8.wav
dynamicsuperb_private_sheep_5-200329-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_5-200329-C-8.wav
dynamicsuperb_private_sheep_5-61635-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_private_sheep_5-61635-A-8.wav
dynamicsuperb_sheep_audio251.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio251.wav
dynamicsuperb_sheep_audio252.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio252.wav
dynamicsuperb_sheep_audio253.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio253.wav
dynamicsuperb_sheep_audio254.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio254.wav
dynamicsuperb_sheep_audio255.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio255.wav
dynamicsuperb_sheep_audio256.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio256.wav
dynamicsuperb_sheep_audio257.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio257.wav
dynamicsuperb_sheep_audio258.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio258.wav
dynamicsuperb_sheep_audio259.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio259.wav
dynamicsuperb_sheep_audio260.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio260.wav
dynamicsuperb_sheep_audio261.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio261.wav
dynamicsuperb_sheep_audio262.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio262.wav
dynamicsuperb_sheep_audio263.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio263.wav
dynamicsuperb_sheep_audio264.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio264.wav
dynamicsuperb_sheep_audio265.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio265.wav
dynamicsuperb_sheep_audio266.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio266.wav
dynamicsuperb_sheep_audio267.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio267.wav
dynamicsuperb_sheep_audio268.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio268.wav
dynamicsuperb_sheep_audio269.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio269.wav
dynamicsuperb_sheep_audio270.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio270.wav
dynamicsuperb_sheep_audio271.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio271.wav
dynamicsuperb_sheep_audio272.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio272.wav
dynamicsuperb_sheep_audio273.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio273.wav
dynamicsuperb_sheep_audio274.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio274.wav
dynamicsuperb_sheep_audio275.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio275.wav
dynamicsuperb_sheep_audio276.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio276.wav
dynamicsuperb_sheep_audio277.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio277.wav
dynamicsuperb_sheep_audio278.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio278.wav
dynamicsuperb_sheep_audio279.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio279.wav
dynamicsuperb_sheep_audio280.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio280.wav
dynamicsuperb_sheep_audio281.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio281.wav
dynamicsuperb_sheep_audio282.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio282.wav
dynamicsuperb_sheep_audio283.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio283.wav
dynamicsuperb_sheep_audio284.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio284.wav
dynamicsuperb_sheep_audio285.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio285.wav
dynamicsuperb_sheep_audio286.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio286.wav
dynamicsuperb_sheep_audio287.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio287.wav
dynamicsuperb_sheep_audio288.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio288.wav
dynamicsuperb_sheep_audio289.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio289.wav
dynamicsuperb_sheep_audio290.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\dynamicsuperb_sheep_audio290.wav
local_esc50_sheep_1-121951-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-121951-A-8.wav
local_esc50_sheep_1-196660-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-196660-A-8.wav
local_esc50_sheep_1-196660-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-196660-B-8.wav
local_esc50_sheep_1-49409-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-49409-A-8.wav
local_esc50_sheep_1-49409-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-49409-B-8.wav
local_esc50_sheep_1-57795-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-57795-A-8.wav
local_esc50_sheep_1-75190-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-75190-A-8.wav
local_esc50_sheep_1-88574-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_1-88574-A-8.wav
local_esc50_sheep_2-110614-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-110614-A-8.wav
local_esc50_sheep_2-110614-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-110614-B-8.wav
local_esc50_sheep_2-119161-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-119161-A-8.wav
local_esc50_sheep_2-119161-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-119161-B-8.wav
local_esc50_sheep_2-119161-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-119161-C-8.wav
local_esc50_sheep_2-182508-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-182508-A-8.wav
local_esc50_sheep_2-182508-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-182508-B-8.wav
local_esc50_sheep_2-196688-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_2-196688-A-8.wav
local_esc50_sheep_3-140199-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-140199-A-8.wav
local_esc50_sheep_3-140199-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-140199-B-8.wav
local_esc50_sheep_3-140199-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-140199-C-8.wav
local_esc50_sheep_3-140199-D-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-140199-D-8.wav
local_esc50_sheep_3-197408-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-197408-A-8.wav
local_esc50_sheep_3-197408-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-197408-B-8.wav
local_esc50_sheep_3-197408-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-197408-C-8.wav
local_esc50_sheep_3-20861-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_3-20861-A-8.wav
local_esc50_sheep_4-188703-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-188703-A-8.wav
local_esc50_sheep_4-188703-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-188703-B-8.wav
local_esc50_sheep_4-188703-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-188703-C-8.wav
local_esc50_sheep_4-188703-D-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-188703-D-8.wav
local_esc50_sheep_4-196671-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-196671-A-8.wav
local_esc50_sheep_4-196671-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-196671-B-8.wav
local_esc50_sheep_4-196672-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-196672-A-8.wav
local_esc50_sheep_4-250864-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_4-250864-A-8.wav
local_esc50_sheep_5-198891-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-198891-A-8.wav
local_esc50_sheep_5-198891-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-198891-B-8.wav
local_esc50_sheep_5-198891-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-198891-C-8.wav
local_esc50_sheep_5-198891-D-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-198891-D-8.wav
local_esc50_sheep_5-200329-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-200329-A-8.wav
local_esc50_sheep_5-200329-B-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-200329-B-8.wav
local_esc50_sheep_5-200329-C-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-200329-C-8.wav
local_esc50_sheep_5-61635-A-8.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_esc50_sheep_5-61635-A-8.wav
local_Sheep_12.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_12.wav
local_Sheep_15.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_15.wav
local_Sheep_18.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_18.wav
local_Sheep_2.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_2.wav
local_Sheep_20.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_20.wav
local_Sheep_22.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_22.wav
local_Sheep_25.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_25.wav
local_Sheep_26.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_26.wav
local_Sheep_27.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_27.wav
local_Sheep_29.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_29.wav
local_Sheep_30.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_30.wav
local_Sheep_31.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_31.wav
local_Sheep_38.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_38.wav
local_Sheep_46.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_46.wav
local_Sheep_48.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_48.wav
local_Sheep_49.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_49.wav
local_Sheep_50.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_50.wav
local_Sheep_7.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_7.wav
local_Sheep_9.wav,Sheep,balanced7_existing,Sheep,mixed-existing,D:\CSDLDPT\data\balanced_raw\Sheep\local_Sheep_9.wav
cgeorgiaw_macaque_AL1.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL1.wav
cgeorgiaw_macaque_AL10.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL10.wav
cgeorgiaw_macaque_AL100.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL100.wav
cgeorgiaw_macaque_AL101.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL101.wav
cgeorgiaw_macaque_AL102.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL102.wav
cgeorgiaw_macaque_AL103.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL103.wav
cgeorgiaw_macaque_AL104.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL104.wav
cgeorgiaw_macaque_AL105.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL105.wav
cgeorgiaw_macaque_AL106.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL106.wav
cgeorgiaw_macaque_AL107.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL107.wav
cgeorgiaw_macaque_AL108.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL108.wav
cgeorgiaw_macaque_AL109.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL109.wav
cgeorgiaw_macaque_AL11.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL11.wav
cgeorgiaw_macaque_AL110.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL110.wav
cgeorgiaw_macaque_AL111.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL111.wav
